t,x1,y1,x2,y2,sep
2603017.101710171,0.010501050105010502,1300816744867.445,-31649100066030.95,-539893300794.5664,13135698913199.475,44822610734787.414
2627807.7407740774,0.0106010601060106,1519559278366.1167,-31835569891620.957,-630680591856.6891,13213091682037.67,45099949457593.9
2652598.3798379838,0.0107010701070107,1738233185558.1072,-32020601349160.152,-721439400134.1448,13289887468035.83,45377201170654.51
2677389.01890189,0.0108010801080108,1956830016383.6816,-32204212435264.312,-812166218499.0768,13366093740541.459,45654355160329.19
2702179.6579657965,0.010901090109010901,2175341644721.7827,-32386420863991.086,-902857674271.7148,13441717851628.613,45931401123692.42
2726970.297029703,0.011001100110011,2393760256612.623,-32567244070584.547,-993510524332.2587,13516767037652.082,46208329153600.87
2751760.9360936093,0.0111011101110111,2612078338920.2686,-32746699215272.76,-1084121650415.3762,13591248420823.514,46485129724318.99
2776551.5751575157,0.0112011201120112,2830288668418.5747,-32924803187107.582,-1174688054580.4114,13665169010805.096,46761793677681.35
2801342.214221422,0.011301130113011301,3048384301285.3813,-33101572607837.586,-1265206854851.036,13738535706316.994,47038312209772.49
2826132.8532853285,0.011401140114011402,3266358562989.2725,-33277023835805.2,-1355675281017.832,13811355296754.807,47314676858104.61
2850923.492349235,0.0115011501150115,3484205038554.466,-33451172969860.023,-1446090670597.8147,13883634463813.773,47590879489274.68
2875714.1314131413,0.0116011601160116,3701917563189.501,-33624035853281.07,-1536450464944.9463,13955379783116.66,47866912287082.72
2900504.7704770477,0.011701170117011701,3919490213266.2695,-33795628077701.418,-1626752205506.0562,14026597725842.65,48142767741094.26
2925295.409540954,0.011801180118011801,4136917297635.255,-33965964987028.55,-1716993530216.3037,14097294660354.469,48418438635629.24
2950086.0486048604,0.011901190119011902,4354193349265.9556,-34135061681356.18,-1807172170029.6028,14167476853821.924,48693918039163.06
2974876.687668767,0.012001200120012,4571313117197.917,-34302933020860.76,-1897285945577.965,14237150473839.146,48969199294121.44
