t,x1,y1,x2,y2,sep
5592228.982898289,0.1164116411641164,-30521113942995.367,-27392906151398.062,15260556971497.684,13696453075699.031,61516638671308.83
5597033.303330333,0.11651165116511651,-30503894726432.523,-27412079641270.008,15251947363216.262,13706039820635.004,61516638671308.81
5601837.623762376,0.1166116611661166,-30486663465006.29,-27431242307122.34,15243331732503.145,13715621153561.17,61516638671308.81
5606641.944194419,0.11671167116711668,-30469420165520.645,-27450394141388.418,15234710082760.322,13725197070694.209,61516638671308.81
5611446.264626462,0.1168116811681168,-30452164834784.312,-27469535136505.914,15226082417392.156,13734767568252.957,61516638671308.81
5616250.585058506,0.11691169116911691,-30434897479610.824,-27488665284916.73,15217448739805.412,13744332642458.365,61516638671308.81
5621054.905490549,0.11701170117011701,-30417618106818.402,-27507784579067.086,15208809053409.201,13753892289533.543,61516638671308.81
5625859.225922592,0.1171117111711171,-30400326723230.035,-27526893011407.477,15200163361615.018,13763446505703.738,61516638671308.83
5630663.546354636,0.11721172117211721,-30383023335673.438,-27545990574392.684,15191511667836.719,13772995287196.342,61516638671308.81
5635467.866786678,0.1173117311731173,-30365707950981.105,-27565077260481.79,15182853975490.553,13782538630240.895,61516638671308.81
5640272.187218722,0.11741174117411741,-30348380575990.242,-27584153062138.164,15174190287995.121,13792076531069.082,61516638671308.83
5645076.507650765,0.1175117511751175,-30331041217542.766,-27603217971829.465,15165520608771.383,13801608985914.732,61516638671308.81
5649880.828082808,0.11761176117611759,-30313689882485.387,-27622271982027.676,15156844941242.693,13811135991013.838,61516638671308.83
5654685.148514851,0.1177117711771177,-30296326577669.465,-27641315085209.07,15148163288834.732,13820657542604.535,61516638671308.81
5659489.468946895,0.11781178117811782,-30278951309951.156,-27660347273854.223,15139475654975.578,13830173636927.111,61516638671308.81
5664293.789378937,0.1179117911791179,-30261564086191.312,-27679368540448.023,15130782043095.656,13839684270224.012,61516638671308.83
5669098.109810981,0.118011801180118,-30244164913255.504,-27698378877479.68,15122082456627.752,13849189438739.84,61516638671308.81
5673902.430243024,0.11811181118111808,-30226753798014.023,-27717378277442.703,15113376899007.012,13858689138721.352,61516638671308.81
5678706.750675067,0.1182118211821182,-30209330747341.863,-27736366732834.95,15104665373670.932,13868183366417.475,61516638671308.81
5683511.071107111,0.11831183118311832,-30191895768118.754,-27755344236158.562,15095947884059.377,13877672118079.281,61516638671308.81
5688315.391539154,0.1184118411841184,-30174448867229.145,-27774310779920.02,15087224433614.572,13887155389960.01,61516638671308.81
5693119.711971197,0.11851185118511849,-30156990051562.164,-27793266356630.14,15078495025781.082,13896633178315.07,61516638671308.83
5697924.03240324,0.1186118611861186,-30139519328011.63,-27812210958804.07,15069759664005.814,13906105479402.035,61516638671308.83
5702728.352835284,0.11871187118711872,-30122036703476.11,-27831144578961.29,15061018351738.055,13915572289480.645,61516638671308.83
5707532.673267326,0.1188118811881188,-30104542184858.844,-27850067209625.586,15052271092429.422,13925033604812.793,61516638671308.83
5712336.99369937,0.1189118911891189,-30087035779067.77,-27868978843325.133,15043517889533.885,13934489421662.566,61516638671308.83
5717141.314131413,0.11901190119011901,-30069517493015.523,-27887879472592.41,15034758746507.762,13943939736296.205,61516638671308.83
5721945.634563456,0.11911191119111911,-30051987333619.426,-27906769089964.266,15025993666809.713,13953384544982.133,61516638671308.81
5726749.954995499,0.1192119211921192,-30034445307801.508,-27925647687981.883,15017222653900.754,13962823843990.941,61516638671308.81
5731554.275427543,0.11931193119311931,-30016891422488.453,-27944515259190.793,15008445711244.227,13972257629595.396,61516638671308.81
5736358.595859585,0.11941194119411942,-29999325684611.633,-27963371796140.902,14999662842305.816,13981685898070.451,61516638671308.81
5741162.916291629,0.11951195119511951,-29981748101107.137,-27982217291386.44,14990874050553.568,13991108645693.22,61516638671308.81
5745967.236723673,0.11961196119611962,-29964158678915.688,-28001051737486.03,14982079339457.844,14000525868743.016,61516638671308.81
5750771.557155715,0.11971197119711971,-29946557424982.703,-28019875127002.64,14973278712491.352,14009937563501.32,61516638671308.81
5755575.877587759,0.11981198119811984,-29928944346258.258,-28038687452503.613,14964472173129.129,14019343726251.807,61516638671308.83
5760380.198019802,0.11991199119911991,-29911319449697.137,-28057488706560.637,14955659724848.568,14028744353280.318,61516638671308.83
5765184.518451845,0.12001200120012001,-29893682742258.734,-28076278881749.805,14946841371129.367,14038139440874.902,61516638671308.81
5769988.838883888,0.1201120112011201,-29876034230907.15,-28095057970651.566,14938017115453.574,14047528985325.783,61516638671308.81
5774793.159315932,0.12021202120212021,-29858373922611.12,-28113825965850.758,14929186961305.56,14056912982925.379,61516638671308.83
5779597.479747974,0.12031203120312033,-29840701824344.05,-28132582859936.582,14920350912172.025,14066291429968.291,61516638671308.83
5784401.800180018,0.12041204120412041,-29823017943084.01,-28151328645502.625,14911508971542.006,14075664322751.312,61516638671308.81
5789206.120612061,0.1205120512051205,-29805322285813.71,-28170063315146.88,14902661142906.855,14085031657573.44,61516638671308.81
5794010.441044104,0.12061206120612061,-29787614859520.508,-28188786861471.72,14893807429760.254,14094393430735.86,61516638671308.81
5798814.761476147,0.1207120712071207,-29769895671196.418,-28207499277083.895,14884947835598.209,14103749638541.947,61516638671308.81
5803619.081908191,0.12081208120812081,-29752164727838.09,-28226200554594.566,14876082363919.045,14113100277297.283,61516638671308.81
5808423.402340234,0.12091209120912091,-29734422036446.816,-28244890686619.293,14867211018223.408,14122445343309.646,61516638671308.81
5813227.722772277,0.121012101210121,-29716667604028.547,-28263569665778.027,14858333802014.273,14131784832889.014,61516638671308.81
5818032.043204321,0.12111211121112112,-29698901437593.84,-28282237484695.13,14849450718796.92,14141118742347.564,61516638671308.81
5822836.363636363,0.12121212121212123,-29681123544157.895,-28300894135999.37,14840561772078.947,14150447067999.686,61516638671308.81
5827640.684068407,0.12131213121312132,-29663333930740.562,-28319539612323.914,14831666965370.281,14159769806161.957,61516638671308.81
5832445.00450045,0.1214121412141214,-29645532604366.297,-28338173906306.36,14822766302183.148,14169086953153.18,61516638671308.81
5837249.324932493,0.12151215121512152,-29627719572064.184,-28356797010588.71,14813859786032.092,14178398505294.355,61516638671308.81
5842053.645364536,0.1216121612161216,-29609894840867.93,-28375408917817.383,14804947420433.965,14187704458908.691,61516638671308.81
5846857.96579658,0.12171217121712172,-29592058417815.87,-28394009620643.234,14796029208907.936,14197004810321.617,61516638671308.81
5851662.286228622,0.1218121812181218,-29574210309950.953,-28412599111721.52,14787105154975.477,14206299555860.76,61516638671308.83
5856466.606660666,0.1219121912191219,-29556350524320.734,-28431177383711.938,14778175262160.367,14215588691855.969,61516638671308.81
5861270.927092709,0.122012201220122,-29538479067977.38,-28449744429278.62,14769239533988.69,14224872214639.31,61516638671308.81
5866075.247524752,0.12211221122112209,-29520595947977.684,-28468300241090.11,14760297973988.842,14234150120545.055,61516638671308.81
5870879.567956796,0.12221222122212222,-29502701171383.008,-28486844811819.426,14751350585691.504,14243422405909.713,61516638671308.81
5875683.888388839,0.1223122312231223,-29484794745259.363,-28505378134143.977,14742397372629.682,14252689067071.988,61516638671308.81
5880488.208820882,0.12241224122412242,-29466876676677.324,-28523900200745.652,14733438338338.662,14261950100372.826,61516638671308.83
5885292.529252925,0.1225122512251225,-29448946972712.074,-28542411004310.76,14724473486356.037,14271205502155.38,61516638671308.81
5890096.849684969,0.12261226122612262,-29431005640443.4,-28560910537530.074,14715502820221.7,14280455268765.037,61516638671308.81
5894901.170117011,0.12271227122712271,-29413052686955.67,-28579398793098.805,14706526343477.836,14289699396549.402,61516638671308.81
5899705.490549055,0.12281228122812281,-29395088119337.84,-28597875763716.63,14697544059668.92,14298937881858.314,61516638671308.81
5904509.810981098,0.12291229122912291,-29377111944683.46,-28616341442087.668,14688555972341.73,14308170721043.834,61516638671308.81
5909314.131413141,0.123012301230123,-29359124170090.656,-28634795820920.504,14679562085045.328,14317397910460.252,61516638671308.81
5914118.451845184,0.1231123112311231,-29341124802662.137,-28653238892928.184,14670562401331.068,14326619446464.092,61516638671308.81
5918922.772277228,0.12321232123212321,-29323113849505.184,-28671670650828.23,14661556924752.592,14335835325414.115,61516638671308.81
5923727.09270927,0.1233123312331233,-29305091317731.67,-28690091087342.598,14652545658865.836,14345045543671.299,61516638671308.81
5928531.413141314,0.12341234123412341,-29287057214458.02,-28708500195197.766,14643528607229.01,14354250097598.883,61516638671308.81
5933335.733573358,0.12351235123512352,-29269011546805.242,-28726897967124.63,14634505773402.621,14363448983562.314,61516638671308.83
5938140.0540054,0.12361236123612361,-29250954321898.9,-28745284395858.594,14625477160949.45,14372642197929.297,61516638671308.81
5942944.374437444,0.12371237123712371,-29232885546869.133,-28763659474139.543,14616442773434.566,14381829737069.771,61516638671308.81
5947748.694869487,0.12381238123812381,-29214805228850.62,-28782023194711.832,14607402614425.31,14391011597355.916,61516638671308.81
5952553.01530153,0.1239123912391239,-29196713374982.633,-28800375550324.305,14598356687491.316,14400187775162.152,61516638671308.81
5957357.335733573,0.124012401240124,-29178609992408.96,-28818716533730.29,14589304996204.48,14409358266865.145,61516638671308.81
5962161.656165617,0.12411241124112411,-29160495088277.97,-28837046137687.617,14580247544138.984,14418523068843.809,61516638671308.83
5966965.976597659,0.1242124212421242,-29142368669742.562,-28855364354958.594,14571184334871.281,14427682177479.297,61516638671308.83
5971770.297029703,0.12431243124312431,-29124230743960.195,-28873671178310.03,14562115371980.098,14436835589155.016,61516638671308.81
5976574.617461746,0.1244124412441244,-29106081318092.867,-28891966600513.246,14553040659046.434,14445983300256.623,61516638671308.81
5981378.937893789,0.12451245124512451,-29087920399307.117,-28910250614344.05,14543960199653.559,14455125307172.025,61516638671308.81
5986183.258325832,0.1246124612461246,-29069747994774.027,-28928523212582.75,14534873997387.014,14464261606291.375,61516638671308.81
5990987.578757876,0.12471247124712471,-29051564111669.203,-28946784388014.188,14525782055834.602,14473392194007.094,61516638671308.83
5995791.899189919,0.12481248124812482,-29033368757172.785,-28965034133427.684,14516684378586.393,14482517066713.842,61516638671308.81
6000596.219621962,0.1249124912491249,-29015161938469.47,-28983272441617.082,14507580969234.734,14491636220808.541,61516638671308.81
6005400.540054006,0.12501250125012503,-28996943662748.43,-29001499305380.773,14498471831374.215,14500749652690.387,61516638671308.81
6010204.860486048,0.1251125112511251,-28978713937203.414,-29019714717521.61,14489356968601.707,14509857358760.805,61516638671308.81
6015009.180918092,0.12521252125212523,-28960472769032.65,-29037918670847.02,14480236384516.324,14518959335423.51,61516638671308.81
6019813.501350135,0.1253125312531253,-28942220165438.92,-29056111158168.914,14471110082719.46,14528055579084.457,61516638671308.8
6024617.821782178,0.1254125412541254,-28923956133629.496,-29074292172303.77,14461978066814.748,14537146086151.885,61516638671308.81
6029422.142214221,0.1255125512551255,-28905680680816.17,-29092461706072.562,14452840340408.086,14546230853036.281,61516638671308.81
6034226.462646265,0.1256125612561256,-28887393814215.242,-29110619752300.82,14443696907107.621,14555309876150.41,61516638671308.81
6039030.783078307,0.12571257125712573,-28869095541047.523,-29128766303818.594,14434547770523.762,14564383151909.297,61516638671308.81
6043835.103510351,0.1258125812581258,-28850785868538.34,-29146901353460.477,14425392934269.17,14573450676730.238,61516638671308.81
6048639.423942394,0.1259125912591259,-28832464803917.49,-29165024894065.613,14416232401958.744,14582512447032.807,61516638671308.81
6053443.744374437,0.126012601260126,-28814132354419.285,-29183136918477.688,14407066177209.643,14591568459238.844,61516638671308.81
6058248.064806481,0.12611261126112613,-28795788527282.547,-29201237419544.92,14397894263641.273,14600618709772.46,61516638671308.81
6063052.385238524,0.1262126212621262,-28777433329750.574,-29219326390120.094,14388716664875.287,14609663195060.047,61516638671308.81
6067856.705670567,0.1263126312631263,-28759066769071.152,-29237403823060.543,14379533384535.576,14618701911530.271,61516638671308.81
6072661.02610261,0.1264126412641264,-28740688852496.55,-29255469711228.156,14370344426248.275,14627734855614.078,61516638671308.81
6077465.346534654,0.1265126512651265,-28722299587283.55,-29273524047489.38,14361149793641.775,14636762023744.69,61516638671308.81
6082269.666966696,0.12661266126612664,-28703898980693.38,-29291566824715.223,14351949490346.69,14645783412357.611,61516638671308.83
6087073.98739874,0.1267126712671267,-28685487039991.77,-29309598035781.246,14342743519995.885,14654799017890.623,61516638671308.81
6091878.307830783,0.1268126812681268,-28667063772448.906,-29327617673567.61,14333531886224.453,14663808836783.805,61516638671308.81
6096682.628262826,0.1269126912691269,-28648629185339.465,-29345625730959.008,14324314592669.732,14672812865479.504,61516638671308.81
6101486.948694869,0.127012701270127,-28630183285942.586,-29363622200844.73,14315091642971.293,14681811100422.365,61516638671308.81
6106291.269126913,0.1271127112711271,-28611726081541.87,-29381607076118.63,14305863040770.936,14690803538059.314,61516638671308.81
6111095.589558955,0.1272127212721272,-28593257579425.395,-29399580349679.145,14296628789712.697,14699790174839.572,61516638671308.83
6115899.909990999,0.1273127312731273,-28574777786885.68,-29417542014429.29,14287388893442.84,14708771007214.645,61516638671308.83
6120704.230423043,0.1274127412741274,-28556286711219.72,-29435492063276.668,14278143355609.86,14717746031638.334,61516638671308.81
6125508.550855085,0.12751275127512748,-28537784359728.97,-29453430489133.46,14268892179864.484,14726715244566.73,61516638671308.83
6130312.871287129,0.1276127612761276,-28519270739719.293,-29471357284916.46,14259635369859.646,14735678642458.23,61516638671308.81
6135117.191719172,0.1277127712771277,-28500745858501.074,-29489272443547.02,14250372929250.537,14744636221773.51,61516638671308.81
6139921.512151215,0.1278127812781278,-28482209723389.082,-29507175957951.113,14241104861694.541,14753587978975.557,61516638671308.83
6144725.832583258,0.1279127912791279,-28463662341702.566,-29525067821059.297,14231831170851.283,14762533910529.648,61516638671308.83
6149530.153015302,0.128012801280128,-28445103720765.188,-29542948025806.734,14222551860382.594,14771474012903.367,61516638671308.81
6154334.473447344,0.12811281128112811,-28426533867905.08,-29560816565133.195,14213266933952.54,14780408282566.598,61516638671308.81
6159138.793879388,0.12821282128212821,-28407952790454.78,-29578673431983.055,14203976395227.39,14789336715991.527,61516638671308.81
6163943.114311431,0.12831283128312831,-28389360495751.28,-29596518619305.28,14194680247875.64,14798259309652.64,61516638671308.81
6168747.434743474,0.1284128412841284,-28370756991135.99,-29614352120053.48,14185378495567.994,14807176060026.74,61516638671308.81
6173551.755175517,0.1285128512851285,-28352142283954.734,-29632173927185.863,14176071141977.367,14816086963592.932,61516638671308.81
6178356.075607561,0.12861286128612862,-28333516381557.785,-29649984033665.254,14166758190778.893,14824992016832.627,61516638671308.83
6183160.396039604,0.12871287128712872,-28314879291299.832,-29667782432459.082,14157439645649.916,14833891216229.541,61516638671308.81
6187964.716471647,0.12881288128812882,-28296231020539.965,-29685569116539.434,14148115510269.982,14842784558269.717,61516638671308.83
6192769.036903691,0.12891289128912892,-28277571576641.7,-29703344078882.99,14138785788320.85,14851672039441.494,61516638671308.81
6197573.357335733,0.12901290129012902,-28258900966972.96,-29721107312471.086,14129450483486.48,14860553656235.543,61516638671308.81
6202377.677767777,0.12911291129112912,-28240219198906.094,-29738858810289.668,14120109599453.047,14869429405144.834,61516638671308.83
6207181.99819982,0.12921292129212922,-28221526279817.83,-29756598565329.33,14110763139908.914,14878299282664.664,61516638671308.81
6211986.318631863,0.1293129312931293,-28202822217089.32,-29774326570585.28,14101411108544.66,14887163285292.64,61516638671308.81
6216790.639063906,0.1294129412941294,-28184107018106.105,-29792042819057.406,14092053509053.053,14896021409528.703,61516638671308.81
6221594.95949595,0.12951295129512952,-28165380690258.12,-29809747303750.207,14082690345129.06,14904873651875.104,61516638671308.81
6226399.279927992,0.1296129612961296,-28146643240939.723,-29827440017672.82,14073321620469.861,14913720008836.41,61516638671308.81
6231203.600360036,0.12971297129712972,-28127894677549.613,-29845120953839.066,14063947338774.807,14922560476919.533,61516638671308.81
6236007.920792079,0.1298129812981298,-28109135007490.934,-29862790105267.38,14054567503745.467,14931395052633.69,61516638671308.81
6240812.241224122,0.12991299129912992,-28090364238171.164,-29880447464980.875,14045182119085.582,14940223732490.438,61516638671308.81
6245616.561656166,0.13001300130013002,-28071582377002.207,-29898093026007.31,14035791188501.104,14949046513003.654,61516638671308.81
6250420.882088209,0.13011301130113012,-28052789431400.32,-29915726781379.094,14026394715700.16,14957863390689.547,61516638671308.81
6255225.202520252,0.13021302130213022,-28033985408786.145,-29933348724133.32,14016992704393.072,14966674362066.66,61516638671308.83
6260029.522952295,0.1303130313031303,-28015170316584.7,-29950958847311.707,14007585158292.35,14975479423655.854,61516638671308.81
6264833.843384339,0.13041304130413042,-27996344162225.35,-29968557143960.7,13998172081112.676,14984278571980.35,61516638671308.81
6269638.163816381,0.1305130513051305,-27977506953141.895,-29986143607131.355,13988753476570.947,14993071803565.678,61516638671308.83
6274442.484248425,0.13061306130613062,-27958658696772.4,-30003718229879.46,13979329348386.2,15001859114939.73,61516638671308.83
6279246.804680468,0.1307130713071307,-27939799400559.39,-30021281005265.395,13969899700279.695,15010640502632.697,61516638671308.81
6284051.125112511,0.13081308130813082,-27920929071949.676,-30038831926354.31,13960464535974.838,15019415963177.154,61516638671308.81
6288855.445544554,0.1309130913091309,-27902047718394.484,-30056370986215.973,13951023859197.242,15028185493107.986,61516638671308.81
6293659.765976598,0.131013101310131,-27883155347349.336,-30073898177924.85,13941577673674.668,15036949088962.426,61516638671308.81
6298464.08640864,0.13111311131113113,-27864251966274.145,-30091413494560.125,13932125983137.072,15045706747280.062,61516638671308.81
6303268.406840684,0.1312131213121312,-27845337582633.164,-30108916929205.613,13922668791316.582,15054458464602.807,61516638671308.81
6308072.7272727275,0.13131313131313133,-27826412203894.977,-30126408474949.895,13913206101947.488,15063204237474.947,61516638671308.83
6312877.04770477,0.1314131413141314,-27807475837532.527,-30143888124886.15,13903737918766.264,15071944062443.074,61516638671308.81
6317681.368136814,0.13151315131513153,-27788528491023.074,-30161355872112.348,13894264245511.537,15080677936056.174,61516638671308.8
6322485.688568857,0.1316131613161316,-27769570171848.25,-30178811709731.117,13884785085924.125,15089405854865.559,61516638671308.81
6327290.0090009,0.13171317131713173,-27750600887493.97,-30196255630849.777,13875300443746.984,15098127815424.889,61516638671308.83
6332094.329432943,0.1318131813181318,-27731620645450.516,-30213687628580.367,13865810322725.258,15106843814290.184,61516638671308.81
6336898.649864987,0.1319131913191319,-27712629453212.49,-30231107696039.64,13856314726606.244,15115553848019.82,61516638671308.81
6341702.970297029,0.13201320132013203,-27693627318278.8,-30248515826349.06,13846813659139.4,15124257913174.53,61516638671308.81
6346507.290729073,0.1321132113211321,-27674614248152.715,-30265912012634.78,13837307124076.357,15132956006317.39,61516638671308.81
6351311.611161116,0.1322132213221322,-27655590250341.77,-30283296248027.707,13827795125170.885,15141648124013.854,61516638671308.81
6356115.931593159,0.1323132313231323,-27636555332357.848,-30300668525663.434,13818277666178.924,15150334262831.717,61516638671308.81
6360920.252025202,0.1324132413241324,-27617509501717.133,-30318028838682.3,13808754750858.566,15159014419341.15,61516638671308.81
6365724.572457246,0.1325132513251325,-27598452765940.133,-30335377180229.344,13799226382970.066,15167688590114.672,61516638671308.81
6370528.892889289,0.13261326132613263,-27579385132551.633,-30352713543454.36,13789692566275.816,15176356771727.18,61516638671308.81
6375333.213321332,0.1327132713271327,-27560306609080.76,-30370037921511.836,13780153304540.38,15185018960755.918,61516638671308.81
6380137.5337533755,0.1328132813281328,-27541217203060.906,-30387350307561.035,13770608601530.453,15193675153780.518,61516638671308.81
6384941.854185418,0.13291329132913288,-27522116922029.773,-30404650694765.926,13761058461014.887,15202325347382.963,61516638671308.81
6389746.174617462,0.133013301330133,-27503005773529.355,-30421939076295.227,13751502886764.678,15210969538147.613,61516638671308.81
6394550.495049505,0.1331133113311331,-27483883765105.953,-30439215445322.387,13741941882552.977,15219607722661.193,61516638671308.81
6399354.815481548,0.1332133213321332,-27464750904310.133,-30456479795025.613,13732375452155.066,15228239897512.807,61516638671308.81
6404159.135913591,0.1333133313331333,-27445607198696.758,-30473732118587.844,13722803599348.379,15236866059293.922,61516638671308.81
6408963.456345635,0.1334133413341334,-27426452655824.973,-30490972409196.777,13713226327912.486,15245486204598.389,61516638671308.81
6413767.776777677,0.1335133513351335,-27407287283258.2,-30508200660044.844,13703643641629.1,15254100330022.422,61516638671308.8
6418572.097209721,0.1336133613361336,-27388111088564.137,-30525416864329.273,13694055544282.068,15262708432164.637,61516638671308.81
6423376.417641764,0.1337133713371337,-27368924079314.758,-30542621015251.99,13684462039657.379,15271310507625.994,61516638671308.81
6428180.738073807,0.13381338133813378,-27349726263086.31,-30559813106019.723,13674863131543.154,15279906553009.861,61516638671308.81
6432985.05850585,0.1339133913391339,-27330517647459.285,-30576993129843.953,13665258823729.643,15288496564921.977,61516638671308.81
6437789.378937894,0.134013401340134,-27311298240018.477,-30594161079940.906,13655649120009.238,15297080539970.453,61516638671308.81
6442593.699369937,0.1341134113411341,-27292068048352.918,-30611316949531.613,13646034024176.459,15305658474765.807,61516638671308.81
6447398.01980198,0.1342134213421342,-27272827080055.895,-30628460731841.844,13636413540027.947,15314230365920.922,61516638671308.83
6452202.3402340235,0.1343134313431343,-27253575342724.957,-30645592420102.14,13626787671362.479,15322796210051.07,61516638671308.81
6457006.660666066,0.1344134413441344,-27234312843961.91,-30662712007547.848,13617156421980.955,15331356003773.924,61516638671308.81
6461810.98109811,0.1345134513451345,-27215039591372.812,-30679819487419.06,13607519795686.406,15339909743709.53,61516638671308.83
6466615.301530153,0.1346134613461346,-27195755592567.938,-30696914852960.67,13597877796283.969,15348457426480.336,61516638671308.81
6471419.621962196,0.13471347134713468,-27176460855161.85,-30713998097422.344,13588230427580.926,15356999048711.172,61516638671308.81
6476223.942394239,0.1348134813481348,-27157155386773.31,-30731069214058.547,13578577693386.654,15365534607029.273,61516638671308.81
6481028.2628262825,0.1349134913491349,-27137839195025.355,-30748128196128.52,13568919597512.678,15374064098064.26,61516638671308.81
6485832.583258325,0.135013501350135,-27118512287545.22,-30765175036896.297,13559256143772.61,15382587518448.148,61516638671308.83
6490636.903690369,0.1351135113511351,-27099174671964.4,-30782209729630.703,13549587335982.2,15391104864815.352,61516638671308.81
6495441.224122412,0.1352135213521352,-27079826355918.598,-30799232267605.38,13539913177959.299,15399616133802.69,61516638671308.81
6500245.544554455,0.1353135313531353,-27060467347047.758,-30816242644098.746,13530233673523.879,15408121322049.373,61516638671308.83
6505049.864986499,0.1354135413541354,-27041097652996.03,-30833240852394.04,13520548826498.016,15416620426197.02,61516638671308.83
6509854.185418542,0.13551355135513551,-27021717281411.8,-30850226885779.28,13510858640705.9,15425113442889.64,61516638671308.81
6514658.505850585,0.13561356135613561,-27002326239947.656,-30867200737547.324,13501163119973.828,15433600368773.662,61516638671308.83
6519462.826282628,0.13571357135713571,-26982924536260.414,-30884162400995.812,13491462268130.207,15442081200497.906,61516638671308.81
6524267.1467146715,0.13581358135813582,-26963512178011.086,-30901111869427.215,13481756089005.543,15450555934713.607,61516638671308.81
6529071.467146714,0.13591359135913592,-26944089172864.895,-30918049136148.816,13472044586432.447,15459024568074.408,61516638671308.81
6533875.787578758,0.13601360136013604,-26924655528491.27,-30934974194472.707,13462327764245.635,15467487097236.354,61516638671308.83
6538680.108010801,0.13611361136113612,-26905211252563.848,-30951887037715.805,13452605626281.924,15475943518857.902,61516638671308.81
6543484.428442844,0.13621362136213622,-26885756352760.45,-30968787659199.848,13442878176380.225,15484393829599.924,61516638671308.81
6548288.748874887,0.1363136313631363,-26866290836763.1,-30985676052251.418,13433145418381.55,15492838026125.709,61516638671308.81
6553093.0693069305,0.13641364136413642,-26846814712258.004,-31002552210201.902,13423407356129.002,15501276105100.951,61516638671308.81
6557897.389738973,0.13651365136513652,-26827327986935.58,-31019416126387.527,13413663993467.79,15509708063193.764,61516638671308.81
6562701.710171017,0.13661366136613662,-26807830668490.41,-31036267794149.355,13403915334245.205,15518133897074.678,61516638671308.81
6567506.0306030605,0.13671367136713672,-26788322764621.27,-31053107206833.293,13394161382310.635,15526553603416.646,61516638671308.83
6572310.351035103,0.13681368136813682,-26768804283031.105,-31069934357790.062,13384402141515.553,15534967178895.031,61516638671308.83
6577114.671467147,0.13691369136913695,-26749275231427.043,-31086749240375.254,13374637615713.521,15543374620187.627,61516638671308.81
6581918.99189919,0.137013701370137,-26729735617520.41,-31103551847949.266,13364867808760.205,15551775923974.633,61516638671308.81
6586723.312331233,0.13711371137113712,-26710185449026.645,-31120342173877.406,13355092724513.322,15560171086938.703,61516638671308.81
6591527.632763276,0.1372137213721372,-26690624733665.418,-31137120211529.766,13345312366832.709,15568560105764.883,61516638671308.81
6596331.9531953195,0.13731373137313732,-26671053479160.5,-31153885954281.336,13335526739580.25,15576942977140.668,61516638671308.81
6601136.273627362,0.13741374137413742,-26651471693239.895,-31170639395511.93,13325735846619.947,15585319697755.965,61516638671308.81
6605940.594059406,0.13751375137513752,-26631879383635.707,-31187380528606.234,13315939691817.854,15593690264303.117,61516638671308.83
6610744.914491449,0.1376137613761376,-26612276558084.227,-31204109346953.777,13306138279042.113,15602054673476.889,61516638671308.81
6615549.234923492,0.13771377137713772,-26592663224325.87,-31220825843949.004,13296331612162.936,15610412921974.502,61516638671308.81
6620353.555355535,0.1378137813781378,-26573039390105.25,-31237530012991.145,13286519695052.625,15618765006495.572,61516638671308.81
6625157.8757875785,0.1379137913791379,-26553405063171.062,-31254221847484.37,13276702531585.531,15627110923742.186,61516638671308.83
6629962.196219622,0.13801380138013802,-26533760251276.19,-31270901340837.67,13266880125638.096,15635450670418.836,61516638671308.81
6634766.516651665,0.1381138113811381,-26514104962177.66,-31287568486464.934,13257052481088.83,15643784243232.467,61516638671308.81
6639570.8370837085,0.13821382138213822,-26494439203636.6,-31304223277784.93,13247219601818.3,15652111638892.465,61516638671308.83
6644375.157515751,0.1383138313831383,-26474762983418.312,-31320865708221.277,13237381491709.156,15660432854110.639,61516638671308.81
6649179.477947795,0.13841384138413843,-26455076309292.19,-31337495771202.504,13227538154646.096,15668747885601.252,61516638671308.81
6653983.798379838,0.1385138513851385,-26435379189031.797,-31354113460162.004,13217689594515.898,15677056730081.002,61516638671308.81
6658788.118811881,0.13861386138613863,-26415671630414.78,-31370718768538.082,13207835815207.39,15685359384269.041,61516638671308.81
6663592.439243924,0.1387138713871387,-26395953641222.945,-31387311689773.895,13197976820611.473,15693655844886.947,61516638671308.81
6668396.7596759675,0.1388138813881388,-26376225229242.184,-31403892217317.52,13188112614621.092,15701946108658.76,61516638671308.81
6673201.08010801,0.1389138913891389,-26356486402262.527,-31420460344621.914,13178243201131.264,15710230172310.957,61516638671308.81
6678005.400540054,0.139013901390139,-26336737168078.11,-31437016065144.938,13168368584039.055,15718508032572.469,61516638671308.83
6682809.720972097,0.1391139113911391,-26316977534487.176,-31453559372349.34,13158488767243.588,15726779686174.67,61516638671308.81
6687614.04140414,0.1392139213921392,-26297207509292.07,-31470090259702.793,13148603754646.035,15735045129851.396,61516638671308.81
6692418.361836184,0.13931393139313933,-26277427100299.25,-31486608720677.844,13138713550149.625,15743304360338.922,61516638671308.81
6697222.6822682265,0.1394139413941394,-26257636315319.28,-31503114748751.973,13128818157659.64,15751557374375.986,61516638671308.83
6702027.00270027,0.13951395139513953,-26237835162166.793,-31519608337407.55,13118917581083.396,15759804168703.775,61516638671308.81
6706831.323132313,0.1396139613961396,-26218023648660.555,-31536089480131.863,13109011824330.277,15768044740065.932,61516638671308.81
6711635.6435643565,0.1397139713971397,-26198201782623.38,-31552558170417.137,13099100891311.69,15776279085208.568,61516638671308.83
6716439.963996399,0.1398139813981398,-26178369571882.21,-31569014401760.46,13089184785941.105,15784507200880.23,61516638671308.81
6721244.284428443,0.1399139913991399,-26158527024268.043,-31585458167663.895,13079263512134.021,15792729083831.947,61516638671308.81
6726048.6048604855,0.14001400140014,-26138674147615.977,-31601889461634.414,13069337073807.988,15800944730817.207,61516638671308.83
